user_id,ethnicity
930727,Black or Black British
743925,White
424471,White
613639,White
521447,White
847779,White
479624,White
153253,White
272599,White
774062,White
589368,Black or Black British
366482,White
951383,White
907855,White
126780,White
510221,White
489523,White
332294,White
475339,White
407886,White
518855,White
901211,White
430025,Mixed
424731,White
656756,White
263682,White
389156,White
768891,White
364785,White
647457,White
202344,White
680070,White
181388,White
307383,White
610508,White
788806,White
570509,White
621766,White
758189,Black or Black British
904949,White
589593,White
741809,White
565693,White
555181,White
125659,White
873376,Mixed
423365,White
206385,White
872324,Black or Black British
512045,White
922080,White
718643,White
171386,White
465653,White
747926,White
837829,White
568875,White
576737,White
159064,White
414400,White
472230,White
154135,White
184802,White
461765,White
506112,White
497782,White
392914,White
953757,White
636241,White
246632,White
646667,White
889154,Mixed
677774,White
462471,White
408606,White
445773,White
344077,White
289410,White
842671,White
302359,Mixed
662126,White
781002,White
195764,White
858096,White
336747,Black or Black British
989426,White
692189,White
979402,White
433934,White
556028,White
782013,White
678865,Black or Black British
936858,White
465694,White
302547,White
371600,White
891702,White
167263,White
946080,White
554136,White
864043,White
166590,Black or Black British
415162,Black or Black British
929676,White
441262,White
455499,White
580884,Mixed
222791,White
451830,White
948067,White
819699,White
320758,White
475886,White
345718,White
301329,Mixed
249209,White
415385,White
831534,White
175393,White
427645,Black or Black British
892360,White
495217,White
761632,White
268172,White
501415,White
652758,White
770770,Black or Black British
295868,White
594478,White
495010,White
468879,White
259690,Asian or Asian British
338744,White
784956,Black or Black British
504887,White
541703,White
981619,White
952742,White
522443,Asian or Asian British
819479,Black or Black British
445071,White
109608,White
179450,White
922891,White
489861,White
449461,White
725286,White
608603,Mixed
620437,White
101205,White
817269,White
698893,Asian or Asian British
790050,White
285375,White
868739,White
110926,White
832100,White
776156,White
585252,White
197616,White
781601,White
428266,White
794101,White
610628,White
566481,White
477071,White
579038,White
870115,White
788543,White
201502,White
243878,White
243064,White
828136,Asian or Asian British
937664,White
927728,Asian or Asian British
502631,White
359597,White
888322,White
106305,White
870110,White
719768,Mixed
754466,Black or Black British
899765,White
301784,Black or Black British
821757,White
240429,White
956780,White
926700,White
565171,White
485160,White
335782,White
423008,White
467940,White
682002,White
412268,Black or Black British
583491,White
866214,Asian or Asian British
318351,White
377157,Mixed
211755,Asian or Asian British
555604,White
424127,Black or Black British
282449,White
432291,White
501008,White
234692,White
488765,White
221341,White
661136,White
942038,White
416595,White
730564,White
237359,White
159842,White
852792,White
108740,White
609766,White
887130,White
973015,White
663392,White
171791,Black or Black British
212195,White
606578,White
612083,White
619958,White
754147,White
475202,Black or Black British
220744,Mixed
137415,Asian or Asian British
866656,White
701918,White
568486,White
506964,White
868229,White
256336,White
350018,White
282584,White
603717,White
211943,White
668246,White
712106,White
434803,White
220183,White
201500,White
224695,Asian or Asian British
904060,White
364656,White
605026,Mixed
879159,White
292972,White
348521,White
881706,White
436811,Black or Black British
948277,White
924345,White
855453,White
115727,Mixed
182376,White
148485,White
391604,White
280755,White
994512,Asian or Asian British
271454,White
259592,Mixed
529898,White
208924,White
438424,White
459286,White
978849,White
854203,Asian or Asian British
521749,Asian or Asian British
364088,White
142665,White
513635,White
832916,White
452811,Asian or Asian British
893596,White
432022,White
948958,White
542348,White
512432,White
449807,Black or Black British
305591,Asian or Asian British
396044,Asian or Asian British
453421,Mixed
223664,White
884418,White
444151,White
452254,Black or Black British
744637,White
934935,White
254786,White
282083,White
859249,White
273612,White
938085,White
171706,White
741339,White
900144,White
485397,White
506150,Asian or Asian British
156321,Black or Black British
708116,White
401042,White
836799,White
899521,White
910837,White
126570,Mixed
745910,Black or Black British
222092,White
190820,White
568422,Asian or Asian British
516363,White
812550,White
278634,White
600986,White
171256,White
672332,White
790546,White
338931,White
418643,White
909790,White
292765,White
269928,White
559320,White
956220,White
609240,White
695203,White
747401,White
769950,White
147410,White
418118,White
561791,White
482146,White
221550,Black or Black British
315632,White
585860,White
513935,White
338569,White
851783,White
981849,White
267080,White
387945,Asian or Asian British
326980,White
614764,White
857560,White
394299,White
817653,White
232644,White
264151,White
277740,White
217854,Mixed
456799,White
752256,White
187802,Asian or Asian British
461479,White
997216,White
567693,White
847098,White
774160,White
666818,White
817805,White
328700,White
863277,White
432519,Mixed
558487,White
690480,White
755841,White
469341,Black or Black British
149684,White
456810,White
215880,White
287311,Asian or Asian British
966759,White
804325,White
917181,White
563511,Black or Black British
886652,White
473512,White
588825,Asian or Asian British
851025,White
953917,White
653467,Black or Black British
601709,Mixed
774520,White
957399,White
566483,White
653250,White
758022,White
336496,White
957792,White
339054,White
326840,White
770816,White
156723,Mixed
418613,White
762738,White
897083,White
901170,White
264402,White
914792,White
443838,White
372411,White
447436,White
597882,White
615008,White
928023,Mixed
597293,White
288782,Black or Black British
302916,White
194935,White
317369,White
440621,Asian or Asian British
105624,White
637338,White
434065,White
537980,White
600940,White
606152,White
754993,White
888679,Asian or Asian British
908074,Mixed
693795,White
920124,White
796402,Asian or Asian British
801411,White
960477,White
572581,White
709575,White
226021,Mixed
299888,White
842673,White
239983,White
683975,White
760255,White
894720,White
816082,Mixed
854375,White
583865,White
743940,White
841313,White
274686,White
762126,White
104965,Asian or Asian British
699834,Mixed
338791,White
713292,White
220481,White
799438,White
815868,White
215770,Asian or Asian British
956848,Asian or Asian British
584569,White
706000,White
669157,Mixed
382477,White
249221,White
919661,White
708888,Asian or Asian British
452711,White
557801,White
443410,White
287246,Asian or Asian British
578335,White
954160,White
725193,White
604844,White
675365,Asian or Asian British
890346,White
236962,White
540364,White
489371,White
807874,White
121877,Black or Black British
962044,White
245333,White
879848,White
461182,Asian or Asian British
763383,White
147366,White
978695,White
957963,White
123771,White
461819,Mixed
628298,White
797751,White
555703,White
462003,White
950037,White
686224,White
147248,White
778945,White
627027,White
697624,White
467273,White
584154,Asian or Asian British
373247,White
342707,White
814819,White
964782,White
180721,White
761395,Asian or Asian British
720869,Black or Black British
172730,White
261629,Mixed
676124,White
506076,White
181703,White
575088,White
942459,White
130157,White
544855,Black or Black British
295210,White
902471,White
765713,White
744093,White
476150,White
821227,White
675801,White
518207,White
672308,White
151295,White
891000,White
715505,White
476259,White
855399,White
955876,White
632592,White
159947,White
435684,Black or Black British
390145,White
274187,White
146554,White
233233,White
471603,White
259682,White
813175,Mixed
687979,White
227026,White
699162,White
652281,White
849124,White
901298,White
515452,White
498194,White
465116,White
892099,White
690501,White
320666,White
631051,White
760532,White
596408,White
462689,White
399780,Asian or Asian British
160775,White
205989,White
678117,White
289200,White
719710,Asian or Asian British
959546,White
591558,White
758203,White
744297,White
129620,White
895580,White
651489,White
697162,Asian or Asian British
917017,White
490756,White
545356,White
485967,White
392488,White
159865,Mixed
753737,White
600449,White
188755,White
598646,White
985453,White
851440,White
366531,Mixed
977914,White
476897,White
888917,White
516350,White
191812,White
267422,White
198498,White
144335,White
455338,White
571357,White
527479,White
921084,White
795277,White
315897,Black or Black British
896125,Mixed
284636,White
896268,White
887364,White
683282,White
660718,White
984569,White
873413,White
220368,White
991384,White
295813,White
610093,White
325993,White
206514,White
335059,White
953100,White
685379,Mixed
273092,White
906816,White
265163,White
635680,White
809724,Mixed
395877,White
110749,Asian or Asian British
320690,Asian or Asian British
879184,White
805890,White
266545,White
983848,White
689347,White
905079,White
927215,White
822686,White
811563,White
223525,White
995009,White
533702,White
137286,White
114137,White
396681,White
642964,White
549094,Black or Black British
652407,White
132224,White
458565,White
685478,White
276644,White
516485,White
232892,White
139784,White
352015,White
640675,White
562145,Asian or Asian British
356045,White
322363,White
894260,White
275818,White
864840,White
146214,White
155214,White
909072,White
709362,White
786081,White
671421,White
185163,White
128156,Asian or Asian British
730794,White
441974,Mixed
933943,White
895125,White
195138,White
682510,Mixed
859214,White
555870,White
196059,White
317243,White
523166,White
111329,Mixed
702068,White
253811,White
944918,Mixed
703619,White
410628,White
883919,White
388566,Asian or Asian British
456548,White
486613,White
266531,White
194210,White
325164,White
436498,Asian or Asian British
636357,White
323569,Mixed
106763,Asian or Asian British
805735,Black or Black British
439008,White
634079,White
590984,White
850350,White
458946,Mixed
530856,White
117833,White
502465,White
825323,White
630177,White
152337,White
816765,White
287753,White
146813,White
385003,White
780517,Mixed
189302,White
728625,White
836398,White
752549,White
563319,White
421343,Mixed
508187,White
548652,Asian or Asian British
215065,White
568953,White
314646,White
794394,White
852480,White
722494,White
562573,Asian or Asian British
361430,White
500667,White
400325,White
687345,White
456787,White
515533,Black or Black British
607125,White
293961,Black or Black British
613407,Black or Black British
972564,White
879187,White
510165,White
457363,White
520214,White
465014,Asian or Asian British
356816,Black or Black British
638287,White
759108,White
607423,White
509174,White
226332,White
857514,White
207491,White
415938,White
976129,White
534515,White
521142,White
695064,White
933005,White
445953,White
624085,White
774765,White
842831,Asian or Asian British
574758,White
131014,White
359736,White
600538,White
911086,White
469564,White
369584,White
797473,White
125167,White
862447,White
831318,White
577828,White
136236,White
281448,White
950697,White
803105,White
357337,White
267253,White
651160,White
537648,White
827926,White
618419,White
828319,White
748899,Asian or Asian British
331833,White
311075,White
319882,White
613912,White
366144,White
926889,White
552636,White
454551,White
358078,White
903436,White
702203,Black or Black British
959617,White
938222,White
629061,White
665332,White
327084,White
748714,White
964721,White
653340,White
935793,White
689756,White
763344,White
553506,White
634217,White
969588,White
492606,White
465615,White
866584,White
832360,White
614773,White
827879,White
856359,White
267864,White
994450,White
357556,White
136649,White
556184,White
405574,White
391470,White
518036,Mixed
625182,White
773941,White
708567,White
473498,White
397066,White
662796,Asian or Asian British
113550,Black or Black British
515340,Mixed
252077,White
478591,White
376647,White
575395,White
584690,White
510974,Asian or Asian British
968419,White
650590,White
574999,White
291370,Asian or Asian British
436861,White
282347,Mixed
853625,White
888681,White
736741,White
610481,White
416773,White
684205,White
212580,White
600694,White
551351,White
988386,White
824401,White
124141,Asian or Asian British
410764,White
361843,White
154248,White
163194,White
609132,White
561323,White
698958,White
832026,Asian or Asian British
569594,White
312951,White
589946,White
246972,White
460036,Mixed
943468,White
213933,Black or Black British
720225,White
449735,White
419905,White
210211,Asian or Asian British
673966,White
674536,White
580784,White
809107,White
615577,White
900234,White
945253,Mixed
778703,Black or Black British
520732,Black or Black British
868992,White
154345,White
558896,White
429136,White
935204,White
740645,White
674389,White
955516,White
236060,White
534859,White
366191,White
886615,White
639230,White
771795,White
385191,White
841971,White
497158,Black or Black British
522699,White
995488,Mixed
346435,Black or Black British
334267,White
428822,Mixed
758742,White
701735,White
123991,Mixed
239549,White
514815,White
734179,Black or Black British
597005,White
713394,White
544058,White
650916,White
735814,White
340418,White
814881,White
897598,Mixed
764061,White
506507,White
538003,Asian or Asian British
997909,White
898450,White
669568,White
505072,White
225585,White
658517,White
964769,White
245039,White
982985,Mixed
968016,White
255381,Asian or Asian British
331148,White
793632,White
693716,White
967242,White
488947,White
882593,Mixed
441644,White
573166,White
345466,Asian or Asian British
300974,White
795219,White
283784,White
565878,White
120892,White
739709,White
293437,White
917886,White
998241,White
794728,White
459543,Asian or Asian British
441308,White
240297,White
280097,White
620330,Black or Black British
662547,Mixed
201102,White
181458,White
369217,White
701834,White
588749,White
211761,White
178392,Mixed
908526,White
571096,White
682232,Mixed
539136,White
616438,Mixed
601912,White
670398,White
310915,White
462518,White
682575,Asian or Asian British
754689,White
525031,White
888057,White
572291,White
808367,Mixed
655155,White
523487,White
653566,White
860513,White
330672,Asian or Asian British
471244,White
946875,White
795502,White
132166,White
592232,White
846008,Mixed
861846,White
504558,White
715048,White
950544,Black or Black British
799837,White
376941,White
893130,Asian or Asian British
525490,White
207618,White
792576,White
455993,White
445806,White
103811,White
143966,White
261457,White
150822,White
528164,White
835399,Asian or Asian British
546304,White
973802,White
891751,White
613542,Black or Black British
767131,White
492927,Mixed
541162,White
682983,White
720510,White
554948,White
735018,White
380797,White
361209,White
688331,White
849893,White
242947,White
603240,White
999667,White
399112,White
132568,Black or Black British
716934,Asian or Asian British
597851,White
171018,White
238891,White
286482,White
864139,White
473048,White
200444,White
792312,White
724095,Black or Black British
867328,White
731654,Black or Black British
625611,White
191100,White
997159,White
678959,White
427165,White
440117,White
416766,White
565216,White
413901,White
774600,White
888422,White
401844,Black or Black British
751897,Asian or Asian British
190381,Black or Black British
432864,Mixed
604518,White
483834,White
227513,White
688007,White
796119,White
984531,White
283356,White
732792,White
475494,White
531739,White
730497,White
581428,White
502760,White
428286,White
281034,White
307210,White
352628,White
732105,White
243852,White
213498,White
989817,White
683394,Asian or Asian British
576279,White
135380,White
186094,White
485541,Asian or Asian British
143785,Mixed
241698,White
137627,Asian or Asian British
432674,White
244683,White
532023,White
186959,White
391066,Mixed
319116,White
435496,White
978549,White
544251,White
562317,White
646015,White
530133,White
525432,White
466350,Black or Black British
230069,White
350046,White
529195,White
266893,White
891892,White
974959,White
246700,White
515695,Mixed
588261,White
584910,Asian or Asian British
783626,Asian or Asian British
941712,Mixed
976902,White
973950,White
607939,White
501838,White
378931,White
198943,White
361597,White
208698,White
954594,White
859447,White
994048,White
274597,White
656182,White
419942,White
589787,White
367530,White
359799,White
662446,White
884651,White
691976,White
622038,White
936298,White
305720,White
110295,White
352313,Asian or Asian British
642214,White
568960,White
203934,White
862698,White
807697,White
972024,White
203773,White
131240,White
677313,Asian or Asian British
265283,White
120918,White
379461,White
446767,White
496184,White
230755,White
585116,White
339291,White
883471,White
455709,White
323130,White
596007,Mixed
389426,White
603380,White
947325,White
233933,White
465245,White
195300,White
242128,White
110172,White
946770,White
765183,White
766913,White
932372,White
341974,White
153661,White
425996,White
661921,White
134571,Black or Black British
475074,White
879597,White
668426,Asian or Asian British
930752,White
630824,White
192339,White
244577,Asian or Asian British
214167,White
185773,White
856832,White
825772,Black or Black British
764207,White
966983,White
679938,White
626924,White
647743,White
915043,White
383793,White
637661,White
616929,Asian or Asian British
133882,Black or Black British
783457,White
741269,White
620084,White
230505,White
877970,White
199585,White
265815,White
265444,White
615097,White
785877,Mixed
601052,White
943282,White
840554,Black or Black British
395669,White
747282,White
508021,White
459860,White
820127,White
392388,White
776515,White
538596,White
292254,White
436251,Black or Black British
881711,White
869985,White
615674,White
851377,White
473820,White
870805,White
283781,White
501445,White
198888,White
760915,White
115619,White
934546,White
250040,White
886260,Black or Black British
161882,White
519699,White
877026,Asian or Asian British
938086,White
148832,White
896513,White
535182,Black or Black British
567449,White
191840,White
351307,White
987729,White
271383,White
542787,White
459328,White
638705,White
450937,White
901278,White
537047,Black or Black British
499608,Mixed
762742,White
673291,White
476904,Asian or Asian British
163714,White
332753,White
918707,Asian or Asian British
695766,White
966218,White
820935,Black or Black British
438044,White
141502,White
212597,White
515372,White
666608,White
874050,Asian or Asian British
221086,Asian or Asian British
612835,White
729991,White
401496,White
528918,White
220749,White
489960,White
169530,White
102959,White
104135,White
789324,White
301707,White
391024,White
814662,White
761185,White
662768,White
738571,White
253454,White
431479,White
199044,Asian or Asian British
380378,White
840337,White
922028,White
489953,Mixed
400188,White
409018,Mixed
844396,White
760870,White
569306,White
970967,White
641805,White
644314,White
722811,White
976420,White
663171,White
358544,White
888614,White
738208,Mixed
120693,White
194811,Black or Black British
600791,White
971930,White
459593,White
594088,White
596397,White
364134,White
831061,White
170146,Black or Black British
736107,White
918069,Black or Black British
362486,White
820469,Black or Black British
658973,White
248547,White
100021,White
620769,White
541348,White
990341,White
123165,White
453699,Black or Black British
637571,White
821884,White
111142,White
874182,White
487195,White
604514,White
263679,White
178230,White
193209,White
312281,White
201208,White
173685,White
109877,White
314134,White
182131,White
412170,Black or Black British
535350,White
937784,White
746083,White
633560,Black or Black British
630340,White
391124,White
798273,White
203039,White
615585,White
318884,Mixed
293281,White
151591,White
759094,Mixed
768638,White
552556,White
765553,Black or Black British
792835,White
736865,White
828394,White
148887,White
365574,White
700967,White
256394,White
321363,White
544407,White
185516,White
543163,White
707298,White
248280,White
718720,White
860353,Black or Black British
480661,White
908974,White
762762,White
560446,White
534142,White
817721,White
710396,White
688102,White
668640,White
585226,White
832526,White
852907,Black or Black British
381233,White
460691,White
116292,White
643916,White
632332,White
685813,White
424754,White
189030,White
621465,White
958755,White
421617,White
260477,White
158805,White
287028,White
816729,White
526090,White
488044,White
907304,White
665242,White
655775,White
303573,White
139368,White
223187,White
236238,White
245460,White
277036,White
512404,White
560894,Black or Black British
801106,White
379221,White
417409,White
967746,White
182780,White
516410,White
756374,White
343311,White
290150,White
665790,Black or Black British
804622,White
294704,White
556008,White
160443,White
716896,White
109627,White
570155,White
596888,White
785459,White
220740,White
844417,Asian or Asian British
394386,White
962628,White
964950,White
543597,White
716926,White
283031,White
303238,White
102010,White
597771,White
764174,White
690988,White
444188,White
358549,White
441468,Asian or Asian British
189236,Black or Black British
520155,White
405079,White
552596,White
205552,White
847985,Mixed
938869,White
236815,White
302748,Mixed
232505,White
975809,Black or Black British
115998,White
435964,White
190877,White
260895,White
765195,Asian or Asian British
833715,White
252463,White
594402,White
554181,White
705855,Black or Black British
286654,White
116726,White
138940,White
294520,White
883368,White
102744,White
677068,Mixed
836144,White
570847,White
952149,Black or Black British
876887,Asian or Asian British
915462,White
997972,White
923782,White
779825,White
770489,White
867715,White
323357,Black or Black British
624952,White
214878,White
873011,White
167786,White
610598,White
875079,White
805193,White
933235,White
624325,White
225020,White
108217,White
730519,Asian or Asian British
996629,White
266725,White
669828,White
892857,White
840750,White
836934,White
593553,White
671190,White
282658,White
167537,White
102134,White
206476,White
981119,White
714326,White
388590,White
723671,White
764049,White
160656,White
541279,White
362972,Black or Black British
759004,White
395666,White
730543,Asian or Asian British
207476,White
519449,White
947563,White
924938,White
971597,White
553988,White
382672,Asian or Asian British
400864,White
241927,White
712497,White
962142,White
470128,White
997462,Asian or Asian British
810641,White
117513,White
608296,White
889262,Mixed
936885,White
791394,White
125844,White
315605,White
394455,Asian or Asian British
236608,White
683792,White
187110,White
398167,Mixed
379999,White
948003,White
159116,White
935071,White
486239,White
709817,Black or Black British
777459,White
649085,White
412323,White
393934,White
786858,White
424024,White
519106,White
771633,White
731670,White
699203,White
732597,White
721814,White
846842,White
942194,White
836390,White
338563,Mixed
324850,Mixed
915136,White
431328,White
227090,White
855372,White
438435,Asian or Asian British
894186,White
320439,White
920862,Mixed
866262,White
134221,White
524654,White
400236,White
587604,Mixed
693727,White
707059,White
104206,White
775328,White
436686,White
476084,White
584274,White
114766,White
780982,White
875782,White
577786,White
246432,Asian or Asian British
989142,Mixed
924262,White
403845,White
916115,White
101726,White
305443,White
353444,White
403155,White
546026,White
587227,White
585830,White
500137,White
332355,White
364804,White
661462,White
911673,Asian or Asian British
162580,White
111476,White
336363,White
937931,Mixed
661753,White
512556,White
192983,White
286929,White
915887,White
786664,Asian or Asian British
686881,White
485091,White
751200,White
428464,White
539910,Mixed
541369,White
312344,White
499296,White
241327,White
214226,White
960373,White
594111,White
124611,Asian or Asian British
452815,White
257615,White
413330,White
203255,White
186408,White
588133,White
303477,Mixed
163545,White
977450,White
429615,White
698820,White
355791,White
868336,Mixed
947154,White
627966,White
562253,White
909912,Mixed
234396,White
468124,White
689888,White
639085,White
773005,White
386033,White
340597,White
864524,White
198025,White
919102,White
923586,Black or Black British
652186,White
918902,Asian or Asian British
957907,White
500737,White
793430,White
771628,White
506035,White
219052,Asian or Asian British
939348,White
373902,White
950737,Asian or Asian British
230252,White
905874,White
665128,White
205013,White
911114,Black or Black British
849177,White
359234,Mixed
184889,White
587540,White
205509,White
143904,White
826988,Mixed
695347,White
736534,White
421998,White
960827,White
744391,White
861758,Mixed
386277,White
684586,White
118796,White
554249,White
164401,White
830089,White
947887,Mixed
618319,White
734697,White
623722,White
797265,Black or Black British
966702,White
188624,White
599667,White
784078,White
731852,White
844245,White
775971,Black or Black British
459568,Mixed
157316,White
702078,White
171873,White
863532,White
666012,White
546700,White
112095,White
728357,White
349944,Black or Black British
436931,White
703000,White
769524,White
446609,White
450447,White
370850,White
610548,White
487980,White
743829,Black or Black British
231324,White
529981,Black or Black British
252655,White
208482,White
551099,White
859082,White
979486,White
530345,White
142296,White
668186,White
118042,White
316717,White
839597,White
980522,White
760440,White
220501,White
278462,White
664989,Mixed
388396,White
335212,White
316040,White
944654,White
766896,Mixed
109860,Mixed
193736,White
386078,White
401523,Asian or Asian British
161283,White
447748,White
183728,White
641697,White
959161,White
255350,Black or Black British
496356,White
204668,White
570822,White
952155,White
272766,White
695991,Asian or Asian British
596788,White
410898,White
958640,White
121380,Black or Black British
497694,White
804805,White
533992,White
350970,White
528204,White
631657,White
844833,White
781202,White
485419,White
818332,White
633315,White
239395,White
564565,White
181402,Asian or Asian British
693483,Mixed
524839,White
476757,White
657159,White
223749,White
187362,Asian or Asian British
347120,Mixed
162301,White
361698,White
910288,White
507206,White
431059,White
927770,White
623845,White
475559,White
620742,White
925720,White
887731,White
209378,White
663064,White
120924,White
854771,White
989696,White
180471,White
841224,White
508475,Asian or Asian British
156664,White
328355,Black or Black British
579956,Asian or Asian British
546453,Black or Black British
963052,White
257153,Mixed
607794,Asian or Asian British
357258,White
878335,White
176222,White
856770,Black or Black British
708168,White
495947,White
183144,White
657424,Black or Black British
240819,White
144548,White
341440,Black or Black British
927361,White
348531,White
205530,White
108997,White
246131,White
213917,White
187119,White
929157,Asian or Asian British
219833,White
720717,Asian or Asian British
185499,Mixed
935458,White
474695,White
548556,Asian or Asian British
667160,White
630278,Black or Black British
386290,White
802763,Mixed
137145,White
884903,White
262121,White
327395,White
819967,White
875281,White
749255,White
570940,Black or Black British
250740,Mixed
348797,White
868710,Asian or Asian British
138317,Black or Black British
527205,White
303455,White
827794,White
636346,White
101775,White
327725,White
145098,White
679977,White
840314,White
559124,White
173750,White
478291,White
273926,White
102256,Black or Black British
859421,Mixed
503593,White
526435,White
647607,White
360419,White
416213,White
559636,White
392953,White
519286,White
681716,White
683679,White
317128,White
807696,Asian or Asian British
716160,Black or Black British
302084,Mixed
601008,Asian or Asian British
811861,White
240921,White
477041,White
284477,Black or Black British
866649,White
577054,White
689094,White
591922,White
573443,White
272871,White
599705,White
407877,White
136989,White
671188,White
672456,White
309262,White
465964,White
984480,White
188509,White
155196,White
245669,Asian or Asian British
139241,Mixed
770321,White
966743,White
775993,White
464095,White
309742,White
100844,Asian or Asian British
148163,Mixed
795540,Black or Black British
752464,Asian or Asian British
394740,White
179866,Mixed
539678,White
800237,White
415926,White
339175,Mixed
784853,White
605198,White
658225,White
483335,Asian or Asian British
869244,Asian or Asian British
749991,White
894254,White
898428,Mixed
218244,White
638709,Mixed
695543,White
197091,White
638745,White
694866,White
918651,White
695901,Asian or Asian British
498584,White
502349,White
578861,White
451980,White
827291,White
576450,White
412869,White
608867,White
703086,White
487150,White
155313,White
666035,White
933269,White
304740,White
291138,White
635377,White
425941,White
475749,White
376000,White
565366,White
322596,White
596165,White
858271,White
718240,White
616303,White
452395,Black or Black British
294860,White
525206,White
760472,White
561262,White
222467,White
270472,White
313117,White
676326,Black or Black British
322254,White
199617,White
826660,White
227089,White
743122,Black or Black British
604739,White
594235,White
657090,White
369039,Asian or Asian British
762252,White
371805,Black or Black British
162002,White
207426,White
297607,White
299604,White
755333,White
939286,White
834235,White
983824,White
564473,White
694881,Asian or Asian British
391874,White
348559,White
734614,White
554531,Black or Black British
665007,White
477280,White
730033,White
544106,Black or Black British
435287,White
848925,White
913150,White
666285,White
404642,White
723661,White
936224,White
190032,White
352521,White
577973,White
783550,White
807791,White
503573,White
590397,White
787942,White
673809,Asian or Asian British
855449,White
811151,White
516641,White
205655,White
950122,Mixed
697490,White
696762,White
510472,White
100559,White
386780,White
560721,Black or Black British
576451,White
715811,Mixed
220850,White
956626,White
239193,White
372944,Asian or Asian British
399988,White
809753,Mixed
125942,White
452334,White
321731,White
492848,White
183314,White
870997,White
827137,White
265952,White
390786,White
296278,White
455512,White
831619,White
432774,White
457022,White
691787,Mixed
884102,White
190305,White
853839,White
588849,White
113661,Asian or Asian British
538590,White
135466,White
658029,White
394939,White
447539,White
427877,Asian or Asian British
809720,Mixed
951179,White
611782,White
733912,White
384497,White
738817,White
603593,White
718878,White
592044,Black or Black British
832587,White
446172,White
609655,Asian or Asian British
248568,White
239471,White
771472,White
273431,Asian or Asian British
645485,Asian or Asian British
281636,White
203187,Black or Black British
733095,Asian or Asian British
306945,White
588104,White
336603,White
712440,Asian or Asian British
866186,White
739577,White
186908,White
759042,White
222099,White
491478,White
483745,White
903447,White
145566,White
538461,Asian or Asian British
586847,White
273792,White
619934,White
610239,White
324729,Black or Black British
320914,Black or Black British
557350,Mixed
424713,White
977233,White
630107,White
891141,White
756145,White
831661,Asian or Asian British
450462,White
975016,White
363579,White
369419,White
755636,White
196359,White
666729,White
405242,Black or Black British
762291,White
267816,Black or Black British
247241,White
384777,White
931349,Asian or Asian British
647593,White
211064,White
448697,White
805725,White
450946,White
905848,Mixed
395021,White
893461,White
937212,White
214405,White
958881,White
542870,White
107071,White
203795,Asian or Asian British
358259,White
310170,White
995659,Asian or Asian British
977383,White
718995,White
334421,White
112831,White
135641,White
781947,White
470456,White
446746,White
342038,White
898902,White
879815,White
273168,Black or Black British
979400,White
832342,White
324846,White
706186,White
275863,White
460035,White
883884,White
643547,White
288349,White
870492,White
596907,White
642710,White
908591,White
267787,White
179259,White
627518,White
597814,White
469581,White
483325,White
167910,Asian or Asian British
330303,White
877751,White
219261,Mixed
760445,White
291021,White
463597,White
326900,Black or Black British
226316,White
900124,White
174595,White
498429,White
300048,White
401658,White
809825,White
153824,White
665431,White
373680,White
553174,White
521713,White
522656,White
783985,White
666188,White
718776,Mixed
362824,Mixed
273776,White
579528,Asian or Asian British
256025,White
815737,Asian or Asian British
129324,White
982533,White
436165,White
785571,White
161573,White
856957,White
802744,White
559443,White
107295,White
426845,White
472032,White
323591,White
519976,White
203743,White
675215,White
660975,White
579080,White
476530,White
191191,White
639139,White
163991,White
644050,White
345022,Black or Black British
159311,White
425836,White
661614,White
328544,White
404125,White
982935,White
246302,White
509830,White
971213,White
840804,White
484575,Black or Black British
924241,White
127946,Black or Black British
512080,White
649418,Mixed
775960,White
342675,White
948510,White
428923,White
951647,White
708418,White
893992,White
495484,White
798550,White
961289,White
396606,White
152428,Mixed
462523,White
739420,White
429589,Black or Black British
612708,White
191907,White
485006,White
484093,White
176158,White
349442,White
177319,White
143422,White
927917,White
638182,White
933952,White
210838,White
390963,Black or Black British
514109,White
966607,White
478797,White
160556,White
847722,White
977174,White
661343,White
297188,White
810833,White
819770,White
520954,White
633835,White
219473,White
124224,White
563320,White
803925,White
962812,White
584901,White
443196,White
934572,White
691270,White
873672,White
857974,White
254387,White
113295,White
730534,White
666551,White
344508,Asian or Asian British
847965,White
468689,White
430921,White
406320,White
549306,White
373594,White
109350,Mixed
605278,White
921290,White
603690,White
514358,White
386634,White
347194,White
783377,White
206452,White
773795,Asian or Asian British
402114,White
391178,White
199894,White
380493,White
322894,White
893083,White
768253,White
757109,White
724921,White
848565,Mixed
660038,Mixed
643001,White
988111,White
817087,Black or Black British
106426,White
955911,White
725097,White
316665,White
644239,Mixed
319803,White
474163,White
306664,White
461292,White
220558,White
803895,Black or Black British
540028,White
253935,White
551039,White
703983,White
525328,White
305528,White
401091,Mixed
342359,White
146909,White
956097,White
574744,White
359283,White
933371,White
765307,White
505169,White
164818,White
476105,White
266681,White
637117,White
445797,White
561192,White
301413,White
961336,White
962228,White
843130,White
170969,Asian or Asian British
979531,White
268057,White
159374,White
979484,White
173065,White
444770,White
850949,White
178815,White
789496,White
521180,White
100089,White
830686,White
797629,White
771968,White
367701,White
825308,White
436057,White
228971,White
777428,White
799530,White
978530,Mixed
215031,White
785083,White
696375,Black or Black British
178465,White
422043,White
298810,White
519264,White
604935,White
624925,White
180212,White
244162,Mixed
115804,White
533058,White
668970,White
506330,White
906024,White
882766,White
603655,White
510636,White
252222,White
